id,colors.0.r,colors.0.g,colors.0.b,colors.1.r,colors.1.g,colors.1.b,colors.0.hex,colors.1.hex
45401,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45402,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45405,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45408,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45409,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45410,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45411,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45413,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45418,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45421,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45422,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45423,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45427,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45428,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45430,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45431,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45433,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45435,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45436,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45437,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45438,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45440,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45442,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45446,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45448,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45449,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45450,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45452,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45453,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45455,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45458,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45459,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45460,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45463,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45465,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45467,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45468,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45470,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45471,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45472,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45473,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45474,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45475,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45477,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45479,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45480,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45481,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45482,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45483,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45484,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45485,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45489,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45490,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45492,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45495,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45497,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45498,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45499,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45500,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45502,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45503,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45504,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45506,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45510,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45511,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45512,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45513,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45514,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45516,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45519,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45522,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45523,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45524,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45525,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45526,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45527,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45529,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45534,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45535,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45538,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45542,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45543,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45544,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45545,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45546,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45547,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45548,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45549,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45553,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45554,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45555,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45556,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45557,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45558,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45560,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45561,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45564,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45565,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45566,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45567,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45569,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45571,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45572,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45573,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45575,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45576,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45577,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45579,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45580,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45583,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45584,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45585,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45586,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45587,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45588,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45589,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45590,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45591,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45593,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45594,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45595,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45596,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45598,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45599,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45600,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45601,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45602,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45603,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45604,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45605,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45607,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45608,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45610,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45611,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45613,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45614,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45619,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45623,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45625,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45629,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45631,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45633,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45634,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45635,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45636,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45637,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45639,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45642,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45643,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45644,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45645,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45646,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45648,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45650,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45651,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45652,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45653,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45654,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45657,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45658,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45661,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45662,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45663,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45664,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45665,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45667,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45669,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45671,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45675,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45677,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45678,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45679,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45680,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45681,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45682,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45683,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45684,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45685,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45686,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45688,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45690,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45691,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45694,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45696,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45697,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45699,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45700,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45701,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45706,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45707,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45708,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45709,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45710,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45712,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45714,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45715,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45716,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45719,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45721,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45722,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45723,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45724,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45726,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45727,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45729,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45730,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45731,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45732,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45733,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45735,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45736,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45737,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45740,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45741,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45742,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45744,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45745,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45746,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45747,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45748,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45749,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45750,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45752,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45754,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45755,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45756,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45757,0.349019617,0.368627459,1.0,0.0,0.956862748,0.9764706,#595eff,#00f4f9
45759,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45761,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45762,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45763,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45764,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45765,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45766,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45767,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45768,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45770,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45772,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45774,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45775,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45777,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45778,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45779,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45783,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45784,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45786,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45789,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45791,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45794,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45795,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45796,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45797,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45798,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45799,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45800,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45801,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45802,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45804,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45806,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45808,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45809,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45811,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45812,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45813,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45814,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45815,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45816,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45817,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45818,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45820,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45821,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45822,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45823,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45824,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45826,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45828,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45829,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45832,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45833,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45834,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45837,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45838,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45839,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45840,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45841,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45844,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45845,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45846,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45847,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45848,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45850,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45851,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45852,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45853,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45856,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45862,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45863,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45866,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45867,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45868,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45869,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45872,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45874,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45877,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45879,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45881,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45882,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45883,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45884,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45885,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45887,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45888,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45890,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45893,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45895,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45896,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45898,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45900,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45902,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45906,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45907,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45908,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45909,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45910,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45912,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45914,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45915,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45916,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45917,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45919,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45922,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45923,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45924,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45925,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45928,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45929,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45932,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45933,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45935,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45936,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45937,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45938,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45940,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45941,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45942,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45943,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45944,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45946,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45947,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45948,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45949,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45950,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45952,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45955,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45956,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45957,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
45958,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
